value,group
873.21,0
113.32,0
132.51,0
68.37,0
82.66,0
334.92,0
9262.12,0
1281.86,0
573.91,0
59.32,0
242.11,0
530.13,0
711.56,0
65.5,0
1082.16,0
161.31,1
255.02,1
219.97,0
193.84,0
123.77,0
214.08,0
275.58,0
205.34,0
2821.02,0
76.08,0
1189.52,0
1087.41,0
730.76,0
3731.41,0
1658.58,0
704.66,0
658.14,0
97.46,0
176.05,0
206.05,0
829.84,0
172.22,0
252.14,0
232.06,0
83.16,0
349.81,0
170.11,0
1741.96,1
370.33,0
5472.92,0
535.1,0
479.61,0
58.51,0
451.02,0
220.73,0
159.11,0
391.54,0
49.21,0
93.11,0
1045.86,0
542.32,0
373.48,0
1723.62,0
756.23,0
647.88,0
243.94,0
55.83,0
123.81,0
85.71,0
60.55,0
947.16,0
86.44,0
319.32,0
601.02,0
908.56,0
140.04,0
178.42,0
132.77,0
544.99,0
288.92,0
180.32,0
321.85,0
1213.24,0
170.44,0
116.46,0
497.31,0
130.65,0
394.77,0
251.84,0
486.5,1
385.2,0
133.43,0
218.11,0
306.39,0
150.61,0
131.33,0
76.11,0
352.31,0
808.26,0
1493.24,0
755.41,0
38.17,0
346.74,0
108.01,0
49.36,0
388.67,0
115.51,0
1493.19,0
615.56,0
3284.5,0
1405.72,0
493.41,0
2759.72,0
86.22,0
999.96,0
49.98,0
168,0
99.32,0
551.91,0
520.26,0
817.16,0
93.43,0
378.28,0
429.76,0
891.93,0
47.66,0
530.86,0
140.52,0
331.71,0
90.66,0
362.16,1
278.94,0
497.35,0
194.08,0
228.82,0
1537.55,0
97.62,0
945.26,0
343.92,0
173.43,0
665.52,0
127.11,0
303.21,0
95.41,0
185.85,0
311.09,1
267.43,1
640.51,0
146.71,0
89.66,0
64.06,0
462.02,0
187.31,0
840.88,0
140.11,0
370.92,0
267.54,0
449.44,0
121.37,0
216.41,0
69.54,0
1605.97,0
572.13,0
549.4,0
581.4,0
220.37,0
115.81,0
218.11,0
142.51,0
108.6,0
238.02,0
55.71,0
1365.71,0
644.06,0
979.16,0
434.72,0
524.42,0
240.88,0
1780.25,0
339.32,0
66.94,0
525.32,0
493.88,0
68.11,0
230.68,0
650.51,0
53.77,0
104.15,0
1422.92,0
1138.52,0
250.98,0
684.31,0
253.16,0
191.62,0
1109.4,0
123.77,0
200.47,0
2269.74,0
113.44,0
86,0
176.37,0
39.8,0
230,0
773.19,0
54.44,0
125.56,0
1787.88,0
469.82,0
98.53,0
136.43,0
122.22,0
195.79,0
140.52,0
268.81,0
113.77,0
290.21,0
74.44,0
102.36,0
570.86,0
416.82,0
118.43,0
630.76,0
788.97,0
48.88,0
374.46,0
524.21,0
159.54,0
513.73,0
161.91,0
139.36,0
955,0
2245.86,0
631.22,0
350.9,0
222.31,0
1571.33,0
750,0
148.57,0
395.11,0
138.07,0
110.44,0
541.84,1
1712.07,0
280.23,0
354.33,0
2933.42,0
636.32,0
5864.92,0
326.61,0
448.56,0
6246.78,0
83.32,0
735.42,0
277.92,0
277.11,0
592.84,0
290.09,0
245.42,0
199.2,0
2147.28,0
278.72,0
39.21,0
159.07,0
150.01,0
115.38,0
150.92,0
196.11,0
507.83,0
583.36,0
4550.56,0
1728.52,0
417.33,0
139.37,0
746.72,0
1058.16,0
364.34,0
372.92,0
80.32,0
142.9,0
564.06,0
266.14,0
66.71,0
742.21,0
242.65,0
201.26,0
54.37,0
60.55,0
184.26,0
649.04,0
98.11,0
52.44,0
167.28,0
60.25,0
12485.9,0
873.72,1
691.24,0
335.82,0
74.31,0
188.3,0
3309.06,0
102.48,0
500.42,0
735.23,0
203.11,0
1610.12,0
696.91,0
77.73,0
113.91,0
993.42,0
168.41,0
217.02,0
690.06,0
230.91,0
112.91,0
1340.38,0
1566.02,0
459.02,0
47.44,0
224.94,0
291.58,0
237.05,0
127.08,0
925.11,0
71.44,0
104.11,0
2511.66,0
189.91,0
254.46,0
120,0
76.15,0
216.71,0
400.32,0
1689.74,0
1575.36,0
203.48,0
507.82,0
76.34,0
23.15,0
1214.28,0
1674.96,0
113.32,0
1018.41,0
249.21,0
593.65,0
201.64,0
568.12,0
126.88,0
433.02,0
2437.86,0
79.13,0
133.31,0
345.42,0
621.62,0
225.71,0
222.14,0
691.36,0
532.08,0
214.49,0
1587.72,0
275.5,0
845.31,0
436.86,0
58.66,0
503.02,1
1574.22,0
272.99,0
96.61,0
163.04,0
178.02,0
285.51,0
484.85,0
4382,0
467.36,0
64.71,0
940.55,0
848.3,0
935.01,0
103,0
1152.27,0
128.41,0
548.42,0
337.02,0
202.22,0
820.28,0
222.94,0
1396.54,0
302.11,0
342.66,0
76.11,1
93.43,0
75.66,0
123.43,0
175.84,0
225.91,0
320.32,0
913.95,0
170.23,0
662.86,0
1378.04,0
296.88,0
68.99,0
530.86,1
534.42,0
1181.17,0
813.46,0
159.11,0
1973.8,0
229.91,0
510.08,0
355.82,0
506.63,0
415.71,0
6280.46,0
510.08,0
486.2,0
102.73,0
440.92,0
137.24,0
731.82,0
786.76,0
667.86,0
245.88,0
47.72,0
469.12,0
801.86,0
3390.72,0
152.45,0
174.43,0
222.02,0
551.33,0
64.91,0
140.51,0
112.15,0
229.91,1
245.5,0
500.88,0
463.63,0
273.92,1
156.43,0
973.72,0
234.65,0
1458.85,0
900.9,0
111.77,0
1472.88,0
752.86,0
245.08,0
309.22,0
548.92,0
224.98,0
892.82,0
535.44,0
73.14,0
176,0
37.78,0
252.22,0
342.71,0
489.48,0
156.84,1
69.66,0
219.81,0
54.06,0
119.32,0
215.26,0
396.37,0
1187.1,0
460.52,0
206.4,0
920.39,0
704.26,0
259.42,0
315.51,0
220.02,0
206.91,0
192.86,0
594.56,0
3310.41,0
236.27,0
190.71,0
770.7,0
301.82,0
486.22,0
125.99,0
214.07,0
181.61,0
90.66,0
116.43,0
251.64,0
1019.86,0
436.86,0
193.03,0
913.3,0
133.31,0
135.24,0
559.52,0
109.91,1
125.51,0
65.11,0
55.44,0
177.66,0
198.16,0
863.16,1
609.96,0
98.69,0
49.36,0
168.51,0
312.5,0
125.01,0
119.37,0
4705.3,0
3446.52,0
124.77,0
200.41,0
229.81,0
77.59,0
129.41,0
205.1,0
271.02,0
207.42,0
490.62,0
1013.26,0
240.42,0
50.7,0
158.71,0
110.74,1
277.22,0
126.81,0
633.33,0
288.22,0
441.86,0
112.46,0
588.64,0
1340.09,0
139.77,0
5963.44,0
129.11,0
1884,0
198.6,0
383.21,0
590.43,0
57.25,0
449.35,0
662.99,0
582.98,0
60.44,0
1908.78,0
97.13,0
4368.92,0
1061.86,0
2711.86,0
191.74,0
436.86,0
113.77,0
1006.38,0
103.29,1
380.91,0
341.12,0
328.92,0
354.81,0
527.02,0
1053.72,0
190.96,0
141.61,0
252.09,0
450.42,1
635.16,0
2194.29,0
39.73,0
800.4,0
539.08,0
191.43,0
498.86,0
279.51,0
54.73,0
2183.92,0
246.94,0
54.73,0
151.43,0
389.91,0
594.56,0
138.87,0
161.05,0
241.3,0
243.46,0
83.16,0
149.11,0
55.44,0
432.03,0
92.71,0
82.04,0
1996.12,1
818.28,0
711.16,0
239.21,0
2747.78,0
937.15,0
599.02,0
49.85,0
101.47,0
320.88,0
605.03,0
2707.3,0
314.11,0
281.77,0
151.69,0
830.56,0
1615.52,0
106.97,0
545.21,0
1336.5,0
345.41,0
7221.37,0
140.74,0
469.82,0
79.66,0
67.55,0
892.42,0
585.36,0
81.53,0
4214.68,0
136.43,0
1157,0
868.31,0
333.51,0
1758.26,0
1758.26,0
108.41,0
1269.55,1
181.41,0
262.13,0
139.54,0
1107.83,0
325.66,0
221.62,0
151.11,0
712.64,0
133.77,0
294.94,0
210.15,0
385.12,0
773.19,0
416.51,0
309.68,1
916.19,0
128.11,0
341.68,0
251.84,0
220.37,0
62.44,0
271.56,0
123.91,0
33.81,0
89.11,0
188.71,0
203.71,0
343.02,0
338.42,0
166.38,0
64.66,0
123.14,0
310.1,0
84.01,0
114.14,0
3033.72,0
164.51,0
58.66,0
656.63,0
130.71,0
841.86,0
167.11,0
77.07,0
112.99,0
162.51,1
199.51,0
190.24,0
265.07,0
156.71,0
139.07,0
4846.06,0
138.09,0
95.43,0
422.01,0
190.26,0
1043.06,0
62.66,0
174.11,0
56.88,0
112.92,0
189.65,0
446.72,0
288.72,0
80.66,0
147.11,0
703.22,0
1112.92,0
163.81,0
1392.39,0
453.27,0
192.37,0
156.28,0
9544.75,0
759.06,0
1011.56,0
341.02,0
90.14,0
171.37,0
1510.21,0
4883.92,1
490.62,0
744.82,0
526.55,0
57.17,0
189.41,0
148.31,0
459.1,0
123.71,0
206.05,0
400.75,1
161.43,0
156.84,0
168.57,0
597.53,0
739.14,0
914.72,0
122.47,0
46.66,0
4376.51,0
123.77,0
241.51,0
82.36,0
216.41,0
1216.52,0
44.73,0
117.51,0
35.33,0
113.14,0
416.83,0
117.79,0
194.85,0
166.11,0
1583.48,0
267.55,0
185.6,0
86.14,0
1094.26,0
272.11,0
49.47,0
410.21,0
364.26,0
279.54,0
73.59,0
1231.92,0
1776,0
1088.2,0
133.47,0
227.51,0
140.62,0
236.43,0
174.01,0
232.41,0
260.92,0
70.21,0
1570.72,0
802.74,0
272.08,0
88.11,0
265.51,0
788.01,0
219.66,0
251.16,0
56.36,0
114.71,1
178.77,0
3921.56,0
343.62,0
1640.16,0
180.58,0
367.61,0
95.11,0
282.2,0
349.16,0
803.47,1
2983.72,0
320.25,0
430.22,0
86.34,0
416.02,0
527.79,0
348.11,0
76.11,0
248.01,0
697.32,0
150.71,0
5217.3,0
46.51,0
153.49,0
109.11,0
804.26,0
238.31,0
279.76,0
214.72,0
80.44,0
543.25,0
395.77,0
568.3,0
824.32,0
120.71,0
176.11,0
845.48,0
218.16,1
96.11,0
1258.92,0
242.61,0
1840.42,0
103.77,0
379.16,0
1032.72,0
168.08,0
488.22,1
116.43,0
558.3,0
29.55,0
375.33,0
77.66,0
794.72,0
594.85,0
88.11,0
247.71,0
141.07,0
54.73,0
86.11,0
2972.96,0
350.51,0
232.28,0
90.86,0
311.29,0
5013.5,0
360.64,0
247.21,0
1578.54,0
966.67,0
1408.26,0
116.43,0
483.84,0
2208.12,0
896.25,0
123.93,0
575.02,0
117.44,0
304.77,0
716.14,0
2588.72,0
128.43,0
142.73,0
1116.92,0
109.11,1
56.14,0
237.11,0
265.65,0
121.61,0
297.82,0
83.16,0
2317.24,0
909.82,0
392.43,1
227.65,0
299.74,0
2346.64,0
1741.96,0
233.06,0
138.11,0
426.55,0
759.04,0
256.91,0
49.47,0
629.52,0
146.11,0
1104.72,0
364.53,0
504.48,0
5179.86,0
677.26,0
261.4,0
443.18,0
2248.92,0
41.55,0
96.36,0
714.96,0
116.11,0
1001.91,0
336.51,0
171.11,0
255.66,0
236.45,0
1992.52,0
1630.72,0
627.82,0
1339.6,0
310.74,0
1294.83,0
29.55,0
434.84,0
535.12,0
963.86,0
827.06,0
284.94,1
914.26,0
121.42,0
195.26,0
282.48,0
301.91,0
474.41,0
125.47,0
142.88,0
318.29,1
225.41,0
308.44,0
221.99,0
45.17,0
34.44,0
57.66,0
105.05,0
622.36,0
103.42,1
515.62,0
228.82,0
1891.65,0
243.04,0
218.21,0
3800.62,0
114.76,0
156.97,0
269.14,0
3984.08,0
101,0
318.14,0
3369.04,0
1064.84,0
3735.04,0
84.36,1
121.16,0
381.82,0
86.77,0
498.36,0
88.12,0
369.16,0
93.93,0
646.09,0
676.42,0
321.77,0
181.11,0
602.28,0
80.72,0
342.42,1
314.81,0
287.65,0
1785.07,0
66.81,0
232.91,0
145.44,0
168,0
115.09,0
226.64,0
381.36,0
559.06,0
154.11,0
346.82,0
136.48,0
1212.12,0
767.86,0
234.92,0
92.36,0
137.94,0
55.83,0
139.16,0
137.77,0
902.7,0
497.55,0
104.11,0
112.16,0
592.68,1
652.45,0
506.19,0
161.51,0
102.66,0
1151.24,0
217.11,1
596.56,0
303.14,0
101.11,0
1319.86,0
1139.84,1
33,0
99.38,0
292.64,0
134.45,0
273.11,0
1061.9,0
3620.58,0
50.76,0
134.41,0
787.35,0
70.42,0
826.46,0
252.86,0
174.46,0
2979.8,0
615.02,0
384.28,0
246.92,0
792.32,0
497.55,0
241.96,0
39.77,0
146.51,0
5434.92,0
436.86,0
171.71,0
130.01,0
758.32,0
262.14,0
213.21,0
1374.82,0
133.43,0
828.75,0
71.11,0
51.66,0
69.66,0
308.51,0
74.66,0
1645.72,0
73.36,0
248.62,0
313.94,0
177.32,0
603.86,0
81.84,0
466.11,0
2323.15,0
163.61,0
390.66,0
373.22,0
350.55,0
834.48,0
3136.32,0
518.21,0
378.31,0
801.68,0
409.52,0
250.98,0
690.82,0
211.39,0
4406.32,0
168.11,0
853.18,0
818.86,0
205.51,0
257.42,0
791.67,0
130.37,0
83.91,0
2911.72,0
8807.4,0
441.71,0
72.11,0
77.11,0
99.16,0
194.63,0
370.42,0
200.81,0
273.52,0
79.16,0
320.72,0
49.34,0
45.48,0
124.56,0
156.96,0
5699.33,0
278.21,0
124.11,0
2136,0
728.23,0
1048.08,0
226.54,0
543.04,0
276.94,0
1567.04,0
76.34,0
641.1,0
700.65,0
39.21,0
810.04,0
1131.26,0
1243.86,0
303.62,0
228.28,0
260.29,1
415.02,0
93.45,0
493.36,0
448.09,0
147.38,0
666.46,0
1135.6,0
283.58,0
47.66,0
63.41,0
685.86,0
171.7,0
1417.32,0
421.12,0
254.88,0
123.71,0
171.71,0
328.08,0
540.84,0
135.11,0
146.91,0
289.11,0
57.33,0
84.68,0
148.43,0
92.11,0
298.42,1
35.37,0
79.6,0
142.11,0
766.32,0
480.42,0
62.66,0
197.42,0
63.09,0
628.49,0
108.66,0
205.57,0
216.84,0
86.92,0
269.42,0
1131.36,0
316.02,0
2490.32,0
2976.52,0
308.11,0
545.62,0
90.97,0
292.86,0
135.32,0
254.88,0
496.24,0
239.42,0
220.66,0
135.47,0
299.77,0
407.75,0
119.72,0
256.86,0
77.36,0
90.02,0
190.18,0
307.62,0
105.71,0
126.43,0
264.42,0
148.71,0
127.36,0
730.56,0
301.51,1
233.95,0
531.99,0
200.36,0
56.66,0
539.66,0
744.03,0
190.26,0
1692.8,0
85.14,0
749.23,0
235.09,0
95.66,0
83.66,0
101.11,0
84.16,1
206.11,0
538.81,0
182.74,0
69.44,0
51.6,0
572.48,1
1120.44,0
489.84,0
145.31,0
209.41,0
216.43,0
262.56,0
271.32,0
318.71,0
312.46,0
476.05,0
122.71,0
449.62,0
361.62,1
3437.26,0
427.91,0
1936.62,0
1031.64,1
62.91,0
152.22,0
3379.96,0
62.93,0
287.95,0
93.64,0
546.06,0
479.81,0
154.89,0
475.34,0
203.21,0
189.26,0
239.48,0
104.03,0
129.71,0
256.32,0
100.11,0
289.21,0
32.44,0
866.04,0
238.01,0
599.76,0
854.61,0
473.16,0
33,0
195.81,0
1250.22,1
143.77,0
1065.46,1
445.62,0
107.32,0
1480.86,1
164.11,0
249.42,1
521.73,0
606,0
454.56,0
51.97,0
401.41,0
519.28,0
634.48,0
489.84,0
119.11,0
144.84,0
110.77,0
141.73,0
1008.09,0
486.46,0
173.01,0
232.97,0
686.42,0
85.84,0
254.11,1
72.66,0
116.28,0
662.44,0
1144.84,0
406.62,0
173.91,0
316.85,0
303.14,0
1386.52,0
93.36,0
49.53,0
651.02,0
176.01,0
113.63,0
190.32,0
742.16,0
131,0
804.12,0
199.46,0
109.06,0
337.11,0
224.74,0
49.45,0
178.22,0
5682.71,0
606.86,0
249.37,1
212.32,0
1544.52,0
156.06,0
1178.86,0
137.84,0
82.11,0
190.56,0
223.82,0
108.01,0
270.37,1
3519.32,0
1721.37,0
367.71,0
242.74,0
437.56,0
51.44,0
1049.84,0
114.14,0
1029.44,0
869.98,0
107.58,0
148.3,0
99.74,0
45.48,0
85.44,0
33.34,0
149.37,0
202.07,0
1383.24,0
2321.18,0
670.26,0
288.92,0
429.14,0
207.63,0
88.11,0
151.11,0
33.34,0
43.66,0
877.71,0
248.62,0
173.61,0
1405.72,0
238.28,0
739.19,0
321.94,0
194.77,0
300.82,0
561.66,0
430.68,0
205.41,0
1403.72,0
164.39,0
131.36,0
107.58,0
227.91,0
171.81,0
186.86,0
133.71,0
178.02,0
192.25,0
139.44,0
120.92,0
102.84,0
98.16,0
444.11,0
446.86,0
77.66,0
2799.72,0
130.28,0
298.76,0
335.02,1
179.89,0
317.12,0
108.4,0
158.14,0
75.2,0
1354.04,0
145.11,0
152.84,0
197.77,0
267.46,0
153.64,1
1558.23,0
267.17,0
298.98,0
367.89,0
150.65,0
90.44,0
297.31,0
48.14,0
3538.52,0
183.77,0
101.11,0
290.01,0
263.09,0
111.28,0
322.94,0
348.56,0
289.68,0
251.31,0
1769.05,0
869.64,0
121.11,0
103.08,0
304.22,1
80.71,0
230.36,0
165.44,0
222.63,0
83.95,0
77.17,0
253.41,0
116.51,0
546.81,0
134.64,0
333.1,0
131.74,0
118.15,0
473.33,0
206.22,0
131.61,0
231.91,0
78.11,0
109.41,0
150.28,0
206.82,0
310.47,0
8661.8,0
120.71,0
527.52,0
128.74,0
426.22,0
212.11,0
176.36,0
119.11,0
433.02,0
62.37,0
81.26,0
174.5,0
172.99,0
1258.52,0
65.52,0
367.61,0
275.22,0
143.71,0
268.51,0
219.19,0
411.08,0
53.96,0
424.53,0
3172.08,0
71.37,0
348.32,0
221.02,0
179.89,0
109.66,0
197.51,0
443.22,0
1840.04,0
197.68,1
486.76,0
3423.72,0
1045.28,0
252.44,0
924.06,0
151.61,0
399.54,0
293.47,0
297.05,0
136.04,0
194.8,0
109.21,0
81.24,0
192.4,0
396.86,0
251.86,0
1144.96,0
932.86,0
166.38,0
1341.02,0
111.74,0
193.76,0
204.21,0
67.55,0
240.42,0
9976.72,0
437.76,0
54.37,0
925.98,0
73.82,0
563.92,0
110.98,0
326.56,0
712.64,1
384.26,0
69.54,0
2198.91,0
5342.52,0
158.22,0
150.31,0
159.51,0
2445.59,0
128.03,0
349.16,0
140.51,0
595.21,0
176.51,0
68.33,0
49.36,0
156.61,0
572.82,0
55.66,0
5342.52,0
124.11,0
205.06,0
577.55,0
115.32,0
489.26,0
2439.37,0
181.5,0
164.71,0
306.71,0
168.09,1
139.37,0
108.84,0
185.51,0
166.2,0
166.8,0
729.95,0
720.36,0
314.07,0
290.71,0
215.92,0
59,0
3581.84,0
91.66,0
251.62,0
157.21,0
116.84,0
1390.32,0
375.32,0
75.2,0
525.52,1
1370.12,0
198.47,0
291.42,0
1425.72,0
724.82,0
189.35,0
195.59,0
161.81,0
606,0
309.75,0
721.56,0
150.43,0
255.22,0
409.95,0
249.93,0
463.89,0
567.18,0
846.48,0
1682.04,0
2852.8,0
843.86,1
296.91,0
198.95,0
386.3,0
208.94,0
163.91,0
117.51,0
157.98,0
433.72,0
1297.92,0
257.01,0
459.64,1
244.33,0
195.64,0
277.54,0
208.02,0
571.86,0
1017.86,0
134.47,0
111.84,0
49.36,0
462.53,0
66.5,0
83.66,0
197.06,0
978.72,0
123.77,0
218.91,0
823.34,0
209.22,0
132.48,0
287.82,0
502.4,0
90.11,0
416.74,0
2177.86,0
1364.16,0
342.55,0
544.32,1
930.58,0
1369.72,0
82.17,0
118.77,0
1605.97,0
133.48,0
346.82,0
85.43,0
254.11,0
103.11,0
88.11,0
1088.44,0
81.86,0
209.21,0
323.17,0
3543.98,0
107.14,0
2739.89,0
178.81,0
814.6,0
101.51,0
103.98,0
228.82,0
459.44,0
5654.58,0
2678.88,0
334.16,0
1816.32,0
332.16,0
461.43,0
424.86,0
170.22,0
381.91,0
609.34,0
178.91,0
172.01,0
457.04,0
690.95,0
146.11,0
883.72,0
67.54,0
180.42,0
777.72,1
201.21,0
150.22,0
257.32,0
58.37,0
1875.21,0
114.74,0
454.28,0
258.46,0
3422.52,0
93.71,0
70.63,0
161.21,0
218.61,0
338.78,0
1277.72,0
2123.56,0
145.54,0
91.2,0
681.83,0
346.61,0
122.71,0
215.26,0
188.32,0
185.53,0
271.47,0
138.47,0
295.51,0
149.32,0
151.53,0
7511.84,0
170.76,0
478.86,0
318.91,0
1247.63,0
1920.05,0
73.14,0
409.21,0
445.16,0
1787.32,0
133.03,0
976.22,0
539.91,0
982.82,0
237.91,0
2281.5,0
200.36,0
178.81,0
873.82,0
470.74,0
55,0
155.92,0
122.65,0
62.11,0
77.18,0
4815.08,0
376.58,0
242.84,0
234.06,0
720.21,0
35.35,0
368.57,0
4029.46,0
285.31,0
161.68,0
1309.62,0
179.51,0
235.97,0
218.74,0
1251.86,0
119.41,0
319.72,0
250.61,0
160.21,0
2394.66,0
47.79,0
235.53,0
997.06,0
111.28,0
125.84,0
113.77,0
98.11,0
157,0
237.36,0
137.17,0
310.61,0
373.78,0
181.41,0
413.24,0
402.02,0
138.81,0
4782.8,0
607.02,0
69.14,1
448.16,0
65.73,0
95.74,0
426.32,0
620.16,0
292.86,0
699.46,0
1644.48,0
210.11,0
130.15,0
464.44,0
388.83,0
220.51,0
251.37,0
250.44,0
157.01,0
79.84,0
143.51,0
101.11,0
172.06,0
89.11,0
371.22,0
254.22,0
47.13,0
337.73,0
155.22,0
161.21,0
220.61,0
71.37,0
180.41,0
59.8,0
547.73,0
486.42,1
239.66,0
302.34,0
183.54,0
149.97,0
90.96,0
50.2,0
103.18,0
412.87,0
146.76,0
161.42,0
1614.06,0
62,0
159.44,0
93.64,0
91.11,0
279.21,0
256.86,0
60.66,0
178.91,0
141.61,0
1268.52,0
475.16,0
432.04,0
114.74,0
126.84,1
177.82,0
1132.92,0
581.85,0
389.52,0
251.21,0
264.76,0
228.22,0
490.08,0
51.71,0
60.04,0
524.21,0
386.52,0
58.37,0
140.94,0
192.41,0
5529.72,0
249.21,0
2241.16,0
767.64,0
67.74,0
49.37,0
65.84,0
128.51,0
142.98,0
196.22,0
82.11,0
166.61,0
178.22,0
293.92,0
763.09,1
148.56,0
144.84,0
63.69,0
70.42,0
2294.58,0
163.61,0
293.29,0
235.14,0
716.86,0
245.51,0
82.11,0
120.11,0
777.74,0
72.71,0
61.02,0
821.76,1
258.11,0
1722.5,0
441.43,0
82.11,0
467.74,0
1960.78,0
485.52,0
178.13,0
10699.9,0
44.36,0
62.67,0
301.21,0
592.76,0
544.6,0
155.35,0
71.36,0
369.6,0
908.5,0
195.55,0
184.81,0
373.42,0
113.61,0
141.23,0
142.54,0
146.44,0
156.04,0
244.61,0
1250.45,0
214.61,0
49.37,0
73.89,0
7146.66,0
7192.86,0
54.67,0
138.09,0
4753.28,0
188.3,0
264.09,0
622.47,0
338.01,0
275.89,0
549.23,0
41.66,0
149.48,1
115.93,0
392.44,0
105.44,0
120.17,0
356.51,0
164.11,0
252.55,0
494.98,0
223.51,0
607.59,0
2955.86,0
278.36,0
121.11,0
163.61,0
451.76,0
625.96,0
3356.16,0
135.36,0
349.77,0
415.71,0
493.96,0
47.5,0
167.66,0
789.62,0
230.34,0
283.71,0
307.68,0
1285.11,0
431.22,0
699.5,0
616.11,0
176.47,0
99.69,0
59.66,0
199.44,0
267.4,0
506.44,0
238.11,0
77.36,0
1377.12,0
199.71,0
342.74,0
760.5,0
342.18,0
4168.36,0
694,0
739.19,0
618.49,0
686.77,0
38.8,0
146.84,0
86.77,0
938.2,1
177.3,0
263.51,0
2379.32,0
194.91,0
76.73,0
117.44,0
315.95,0
1877.58,0
430.61,0
3682.34,0
429.09,0
114.03,0
483.09,0
89.36,0
349.82,0
111.39,0
165.43,0
625.91,0
140.51,0
265.51,0
274.61,0
836.86,0
44.8,0
439.55,0
225.21,0
279.42,0
226.32,0
319.17,0
144.5,0
543.51,0
376.51,0
138.77,0
962.46,0
1097.28,0
156.84,0
384.47,0
326.91,0
760.36,0
593.86,0
287.94,0
210.71,0
90.66,0
112.49,0
228.56,0
89.94,1
577.89,0
1375.46,0
1715.28,0
1989.63,0
1611.94,0
154.71,0
1463.76,1
115.65,0
91.74,0
144.11,0
151.73,0
885.1,0
510.06,0
431.22,0
147.77,0
87.66,0
183.65,0
374.91,0
1824.72,0
234.64,0
85.11,0
178.43,0
223.16,0
123.43,0
149.91,0
86.14,0
124.97,0
509.21,0
149.35,0
352.51,0
106.38,0
329.68,0
807.61,0
1018.72,0
437.92,0
224.11,0
85.14,0
103.11,0
638.73,0
368.42,0
457.83,0
700.25,0
1455.84,0
212.37,1
178.47,0
371.07,0
167.66,0
52.66,0
179.11,0
677.82,0
138.77,0
130,0
101.11,0
195.46,0
390.27,0
264.71,0
1252.03,0
168.07,0
198.84,0
172.47,0
116.84,0
385.77,0
3974.03,0
2670.24,0
109.91,0
166.41,0
60.66,0
414.41,0
212.11,0
142.11,0
239.3,0
2651.72,0
684.72,0
50.68,0
148.11,0
334.29,0
100.31,0
28.17,0
97.11,0
2053.02,0
59.8,0
528.09,0
94.66,0
95.11,0
1437.7,0
279.51,0
119.08,0
114.6,0
668.09,0
99.73,0
391.11,0
59.37,0
77.17,0
338.22,0
38.17,0
2691.16,0
700.25,0
157.85,0
104.11,0
201.16,0
94.88,0
359.51,0
358.88,0
129.65,0
340.02,0
873.61,0
288.31,0
150.41,0
136.07,0
371.88,0
203.66,0
176.47,0
244.44,0
198.11,0
48.44,0
345.62,0
559.54,0
152.03,0
367.89,0
55.83,0
221.96,0
305.12,0
127.46,0
2162.82,0
84.11,0
1483.72,0
299.22,0
395.54,0
435.84,0
154.47,0
1640.41,0
116.73,0
276.99,0
334.31,0
229.33,0
189.21,0
136.65,0
2458.33,0
164.51,1
847.06,0
273.22,0
263.51,0
109.66,0
52.66,1
274.14,0
139.44,0
198.6,0
91.66,0
134.77,0
103.24,0
254.21,0
448.12,0
352.51,0
239.61,0
193.37,0
78.99,0
526.53,0
46.3,0
70.73,0
71.12,0
2736.78,0
84.51,0
5109,0
167.84,0
87.11,0
1407.32,0
209.51,0
203.71,0
150.97,0
642.11,0
913.3,0
406.21,0
485.58,0
164.28,0
107.28,0
419.37,0
147.65,0
147.11,0
2552.06,0
191.43,0
136.91,0
364.16,0
188.07,0
165.61,0
356.42,0
212.11,0
183.32,0
375.02,0
180.68,0
3100.12,0
138.89,0
170.76,0
175.71,0
294.94,0
43.37,0
455.3,0
157.88,0
139.14,0
89.01,0
123.15,0
181.42,0
110.01,0
773.86,0
107.28,0
107.28,0
1142.12,0
192,0
2418.71,0
2278.05,0
448.23,0
60.55,0
1345.33,0
91.31,0
123.43,0
426.76,0
1116.93,1
320.22,0
139.37,0
2655.66,0
989.97,0
153.44,0
1127.73,1
59.8,0
106.17,0
111.84,0
180.11,0
101.18,0
95.81,0
284.55,0
250.51,0
71.11,0
149.91,0
388.03,0
114.03,0
526.91,0
57.66,0
205.84,0
241.64,0
182.31,0
88.11,0
237.51,1
154.22,1
447.24,0
110.36,0
304.65,0
671.72,0
217.74,0
161.07,0
573.42,0
88.99,0
376.66,0
1032.3,0
172.51,0
134.11,0
109.96,0
252.11,0
64.91,0
199,0
181.92,0
536.72,0
309.51,0
204.43,0
925.42,0
157.98,0
136.44,0
145.11,0
325.94,0
121.11,1
189.35,0
93.11,0
129.98,0
292.87,0
296.74,0
1759.74,0
165.43,0
108.14,0
133.77,0
1004.66,0
681.86,0
696.32,0
43.73,0
174.01,0
1477.12,0
53.33,0
174.09,1
693.26,0
136.97,0
111.74,0
98.06,0
93.48,0
106.37,1
451.12,0
700.77,0
760.51,0
186.51,0
67.37,0
551.02,0
2374.52,0
502,0
185.42,0
148.51,0
490.22,0
120.97,0
705.14,0
131.33,0
1126.02,0
187.81,0
231.01,0
177.11,0
134.6,0
135.54,0
289.91,0
204.43,0
222.41,0
519.05,0
326.11,0
2473.86,0
204.51,0
241.76,1
372.46,0
77.73,0
149.91,1
108.11,0
99.44,0
281.71,0
129.84,0
461.97,0
894.45,0
